          0.0012862695          0.0937977083          0.0625318055          0.1563295138
          0.0013229707          0.0937955051          0.0625303367          0.1563258418
          0.0013607191          0.0937932391          0.0625288261          0.1563220652
          0.0013995446          0.0937909085          0.0625272724          0.1563181809
          0.0014394779          0.0937885115          0.0625256744          0.1563141859
          0.0014805506          0.0937860462          0.0625240308          0.1563100770
          0.0015227952          0.0937835106          0.0625223404          0.1563058509
          0.0015662452          0.0937809027          0.0625206018          0.1563015044
          0.0016109350          0.0937782204          0.0625188136          0.1562970341
          0.0016568999          0.0937754618          0.0625169745          0.1562924363
          0.0017041763          0.0937726244          0.0625150830          0.1562877074
          0.0017528017          0.0937697063          0.0625131375          0.1562828438
          0.0018028145          0.0937667049          0.0625111366          0.1562778415
          0.0018542543          0.0937636180          0.0625090787          0.1562726967
          0.0019071619          0.0937604432          0.0625069621          0.1562674053
          0.0019615790          0.0937571778          0.0625047852          0.1562619630
          0.0020175489          0.0937538194          0.0625025463          0.1562563657
          0.0020751157          0.0937503653          0.0625002436          0.1562506089
          0.0021343251          0.0937468128          0.0624978752          0.1562446881
          0.0021952240          0.0937431591          0.0624954394          0.1562385985
          0.0022578604          0.0937394013          0.0624929342          0.1562323354
          0.0023222841          0.0937355364          0.0624903576          0.1562258939
          0.0023885460          0.0937315613          0.0624877076          0.1562192689
          0.0024566985          0.0937274731          0.0624849821          0.1562124551
          0.0025267956          0.0937232684          0.0624821789          0.1562054473
          0.0025988929          0.0937189439          0.0624792959          0.1561982398
          0.0026730472          0.0937144962          0.0624763308          0.1561908270
          0.0027493175          0.0937099218          0.0624732812          0.1561832030
          0.0028277639          0.0937052172          0.0624701448          0.1561753619
          0.0029084487          0.0937003785          0.0624669190          0.1561672975
          0.0029914356          0.0936954021          0.0624636014          0.1561590034
          0.0030767904          0.0936902839          0.0624601893          0.1561504732
          0.0031645807          0.0936850200          0.0624566800          0.1561417000
          0.0032548759          0.0936796062          0.0624530708          0.1561326770
          0.0033477474          0.0936740382          0.0624493588          0.1561233971
          0.0034432689          0.0936683118          0.0624455412          0.1561138529
          0.0035415159          0.0936624223          0.0624416148          0.1561040371
          0.0036425662          0.0936563651          0.0624375767          0.1560939418
          0.0037464998          0.0936501355          0.0624334237          0.1560835592
          0.0038533989          0.0936437286          0.0624291524          0.1560728811
          0.0039633482          0.0936371394          0.0624247596          0.1560618990
          0.0040764346          0.0936303626          0.0624202417          0.1560506044
          0.0041927478          0.0936233930          0.0624155953          0.1560389883
          0.0043123797          0.0936162250          0.0624108167          0.1560270417
          0.0044354251          0.0936088531          0.0624059021          0.1560147552
          0.0045619814          0.0936012715          0.0624008477          0.1560021192
          0.0046921487          0.0935934742          0.0623956495          0.1559891236
          0.0048260300          0.0935854551          0.0623903034          0.1559757584
          0.0049637315          0.0935772078          0.0623848052          0.1559620131
          0.0051053619          0.0935687261          0.0623791507          0.1559478768
          0.0052510335          0.0935600031          0.0623733354          0.1559333384
          0.0054008616          0.0935510320          0.0623673547          0.1559183867
          0.0055549647          0.0935418059          0.0623612039          0.1559030099
          0.0057134649          0.0935323175          0.0623548783          0.1558871959
          0.0058764875          0.0935225594          0.0623483729          0.1558709323
          0.0060441617          0.0935125239          0.0623416826          0.1558542065
          0.0062166201          0.0935022031          0.0623348021          0.1558370052
          0.0063939993          0.0934915891          0.0623277261          0.1558193152
          0.0065764397          0.0934806735          0.0623204490          0.1558011225
          0.0067640857          0.0934694478          0.0623129652          0.1557824130
          0.0069570857          0.0934579031          0.0623052688          0.1557631719
          0.0071555927          0.0934460306          0.0622973537          0.1557433843
          0.0073597637          0.0934338208          0.0622892139          0.1557230347
          0.0075697603          0.0934212644          0.0622808429          0.1557021073
          0.0077857487          0.0934083514          0.0622722343          0.1556805857
          0.0080079000          0.0933950719          0.0622633812          0.1556584531
          0.0082363899          0.0933814154          0.0622542769          0.1556356923
          0.0084713993          0.0933673713          0.0622449142          0.1556122855
          0.0087131142          0.0933529287          0.0622352858          0.1555882145
          0.0089617261          0.0933380764          0.0622253842          0.1555634606
          0.0092174316          0.0933228027          0.0622152018          0.1555380045
          0.0094804331          0.0933070958          0.0622047305          0.1555118264
          0.0097509389          0.0932909435          0.0621939624          0.1554849059
          0.0100291630          0.0932743333          0.0621828889          0.1554572222
          0.0103153258          0.0932572522          0.0621715015          0.1554287537
          0.0106096536          0.0932396870          0.0621597914          0.1553994784
          0.0109123795          0.0932216241          0.0621477494          0.1553693735
          0.0112237431          0.0932030494          0.0621353663          0.1553384157
          0.0115439908          0.0931839486          0.0621226324          0.1553065810
          0.0118733762          0.0931643069          0.0621095379          0.1552738448
          0.0122121600          0.0931441091          0.0620960727          0.1552401818
          0.0125606103          0.0931233395          0.0620822263          0.1552055658
          0.0129190030          0.0931019821          0.0620679881          0.1551699702
          0.0132876217          0.0930800204          0.0620533470          0.1551333674
          0.0136667583          0.0930574376          0.0620382917          0.1550957293
          0.0140567127          0.0930342160          0.0620228107          0.1550570267
          0.0144577938          0.0930103380          0.0620068920          0.1550172299
          0.0148703189          0.0929857850          0.0619905233          0.1549763083
          0.0152946146          0.0929605382          0.0619736921          0.1549342303
          0.0157310168          0.0929345782          0.0619563855          0.1548909636
          0.0161798709          0.0929078850          0.0619385900          0.1548464750
          0.0166415322          0.0928804382          0.0619202921          0.1548007303
          0.0171163660          0.0928522167          0.0619014778          0.1547536945
          0.0176047484          0.0928231989          0.0618821326          0.1547053315
          0.0181070657          0.0927933626          0.0618622418          0.1546556044
          0.0186237158          0.0927626850          0.0618417900          0.1546044750
          0.0191551074          0.0927311427          0.0618207618          0.1545519044
          0.0197016613          0.0926987115          0.0617991410          0.1544978525
          0.0202638100          0.0926653668          0.0617769112          0.1544422780
          0.0208419985          0.0926310832          0.0617540555          0.1543851386
          0.0214366846          0.0925958346          0.0617305564          0.1543263910
          0.0220483388          0.0925595942          0.0617063962          0.1542659904
          0.0226774454          0.0925223346          0.0616815564          0.1542038911
          0.0233245024          0.0924840275          0.0616560184          0.1541400459
          0.0239900218          0.0924446440          0.0616297627          0.1540744066
          0.0246745306          0.0924041542          0.0616027695          0.1540069236
          0.0253785705          0.0923625276          0.0615750184          0.1539375460
          0.0261026989          0.0923197328          0.0615464885          0.1538662214
          0.0268474888          0.0922757377          0.0615171584          0.1537928961
          0.0276135298          0.0922305091          0.0614870060          0.1537175151
          0.0284014284          0.0921840131          0.0614560087          0.1536400218
          0.0292118081          0.0921362149          0.0614241433          0.1535603582
          0.0300453105          0.0920870787          0.0613913858          0.1534784645
          0.0309025952          0.0920365679          0.0613577119          0.1533942798
          0.0317843408          0.0919846447          0.0613230965          0.1533077412
          0.0326912454          0.0919312706          0.0612875137          0.1532187843
          0.0336240267          0.0918764058          0.0612509372          0.1531273430
          0.0345834231          0.0918200098          0.0612133398          0.1530333496
          0.0355701941          0.0917620407          0.0611746938          0.1529367344
          0.0365851207          0.0917024557          0.0611349705          0.1528374262
          0.0376290062          0.0916412110          0.0610941407          0.1527353516
          0.0387026769          0.0915782614          0.0610521743          0.1526304357
          0.0398069828          0.0915135608          0.0610090405          0.1525226014
          0.0409427979          0.0914470618          0.0609647079          0.1524117697
          0.0421110213          0.0913787158          0.0609191438          0.1522978596
          0.0433125777          0.0913084729          0.0608723153          0.1521807882
          0.0445484181          0.0912362821          0.0608241881          0.1520604702
          0.0458195209          0.0911620911          0.0607747274          0.1519368184
          0.0471268921          0.0910858460          0.0607238974          0.1518097434
          0.0484715667          0.0910074920          0.0606716614          0.1516791534
          0.0498546089          0.0909269727          0.0606179818          0.1515449545
          0.0512771135          0.0908442302          0.0605628201          0.1514070503
          0.0527402066          0.0907592053          0.0605061369          0.1512653422
          0.0542450462          0.0906718374          0.0604478916          0.1511197290
          0.0557928234          0.0905820644          0.0603880429          0.1509701074
          0.0573847635          0.0904898226          0.0603265484          0.1508163711
          0.0590221265          0.0903950469          0.0602633646          0.1506584115
          0.0607062085          0.0902976705          0.0601984470          0.1504961175
          0.0624383425          0.0901976250          0.0601317500          0.1503293751
          0.0642198996          0.0900948406          0.0600632271          0.1501580677
          0.0660522900          0.0899892456          0.0599928304          0.1499820761
          0.0679369641          0.0898807668          0.0599205112          0.1498012780
          0.0698754137          0.0897693292          0.0598462195          0.1496155486
          0.0718691732          0.0896548560          0.0597699040          0.1494247600
          0.0739198207          0.0895372689          0.0596915126          0.1492287815
          0.0760289796          0.0894164875          0.0596109917          0.1490274792
          0.0781983192          0.0892924298          0.0595282865          0.1488207163
          0.0804295566          0.0891650119          0.0594433413          0.1486083532
          0.0827244582          0.0890341481          0.0593560987          0.1483902468
          0.0850848402          0.0888997507          0.0592665005          0.1481662512
          0.0875125713          0.0887617302          0.0591744868          0.1479362169
          0.0900095729          0.0886199950          0.0590799967          0.1476999917
          0.0925778216          0.0884744518          0.0589829679          0.1474574197
          0.0952193503          0.0883250052          0.0588833368          0.1472083419
          0.0979362499          0.0881715577          0.0587810385          0.1469525962
          0.1007306710          0.0880140100          0.0586760067          0.1466900167
          0.1036048255          0.0878522607          0.0585681738          0.1464204345
          0.1065609884          0.0876862062          0.0584574708          0.1461436770
          0.1096014997          0.0875157412          0.0583438274          0.1458595686
          0.1127287661          0.0873407579          0.0582271719          0.1455679298
          0.1159452629          0.0871611468          0.0581074312          0.1452685780
          0.1192535363          0.0869767962          0.0579845308          0.1449613270
          0.1226562048          0.0867875922          0.0578583948          0.1446459871
          0.1261559619          0.0865934191          0.0577289460          0.1443223651
          0.1297555778          0.0863941587          0.0575961058          0.1439902645
          0.1334579017          0.0861896912          0.0574597941          0.1436494853
          0.1372658643          0.0859798944          0.0573199296          0.1432998240
          0.1411824797          0.0857646442          0.0571764294          0.1429410736
          0.1452108481          0.0855438143          0.0570292096          0.1425730239
          0.1493541583          0.0853172767          0.0568781845          0.1421954612
          0.1536156897          0.0850849011          0.0567232674          0.1418081685
          0.1579988157          0.0848465553          0.0565643702          0.1414109256
          0.1625070057          0.0846021054          0.0564014036          0.1410035089
          0.1671438281          0.0843514151          0.0562342768          0.1405856919
          0.1719129533          0.0840943469          0.0560628979          0.1401572448
          0.1768181563          0.0838307610          0.0558871740          0.1397179349
          0.1818633197          0.0835605160          0.0557070106          0.1392675266
          0.1870524371          0.0832834688          0.0555223126          0.1388057814
          0.1923896158          0.0829994749          0.0553329833          0.1383324582
          0.1978790806          0.0827083880          0.0551389254          0.1378473134
          0.2035251767          0.0824100605          0.0549400403          0.1373501008
          0.2093323732          0.0821043433          0.0547362288          0.1368405721
          0.2153052667          0.0817910861          0.0545273907          0.1363184768
          0.2214485853          0.0814701374          0.0543134250          0.1357835624
          0.2277671915          0.0811413450          0.0540942300          0.1352355749
          0.2342660868          0.0808045552          0.0538697035          0.1346742587
          0.2409504156          0.0804596141          0.0536397427          0.1340993568
          0.2478254687          0.0801063668          0.0534042445          0.1335106113
          0.2548966882          0.0797446580          0.0531631054          0.1329077634
          0.2621696712          0.0793743324          0.0529162216          0.1322905540
          0.2696501746          0.0789952342          0.0526634895          0.1316587237
