  2.00000000000000016E-005   40.919044103176979        40.921323885418872     
  2.05706612385935037E-005   40.919116924494091        40.921396693446603     
  2.11576051896486567E-005   40.919191818763899        40.921471574048233     
  2.17612964488085151E-005   40.919268843753962        40.921548584980492     
  2.23822128680523850E-005   40.919348060252432        40.921627787021166     
  2.30208459339396945E-005   40.919429536320585        40.921709248219415     
  2.36777011566463038E-005   40.919513336112260        40.921793032717339     
  2.43532984701012298E-005   40.919599525581631        40.921879206457056     
  2.50481726435404902E-005   40.919688172554793        40.921967837252247     
  2.57628737048038230E-005   40.919779346779691        40.922058994838082     
  2.64979673757093843E-005   40.919873119980224        40.922152750925356     
  2.72540355198510107E-005   40.919969565911586        40.922249179255751     
  2.80316766031724826E-005   40.920068760417152        40.922348355658777     
  2.88315061676834260E-005   40.920170781486938        40.922450358110162     
  2.96541573186917457E-005   40.920275709317636        40.922555266791917     
  3.05002812259383016E-005   40.920383626374331        40.922663164154038     
  3.13705476390305045E-005   40.920494617453912        40.922774134977892     
  3.22656454175827855E-005   40.920608769750174        40.922888266441305     
  3.31862830764836103E-005   40.920726172920780        40.923005648185523     
  3.41331893467206418E-005   40.920846919155977        40.923126372383919     
  3.51071137522079445E-005   40.920971103249244        40.923250533812592     
  3.61088272030718422E-005   40.921098822669819        40.923378229922946     
  3.71391226058650269E-005   40.921230177637227        40.923509560916138     
  3.81988154911919653E-005   40.921365271197850        40.923644629819663     
  3.92887446592423775E-005   40.921504209303528        40.923783542565950     
  4.04097728437437191E-005   40.921647100892329        40.923926408073100     
  4.15627873948583665E-005   40.921794057971482        40.924073338327830     
  4.27487009815657803E-005   40.921945195702577        40.924224448470589     
  4.39684523140859557E-005   40.922100632488998        40.924379856883078     
  4.52230068869157310E-005   40.922260490065810        40.924539685278013     
  4.65133577430662225E-005   40.922424893591931        40.924704058791384     
  4.78405262601062624E-005   40.922593971744917        40.924873106077136     
  4.92055629586341168E-005   40.922767856818176        40.925046959404384     
  5.06095483338173466E-005   40.922946684820793        40.925225754757271     
  5.20535937106590435E-005   40.923130595580076        40.925409631937448     
  5.35388421236674249E-005   40.923319732846757        40.925598734669244     
  5.50664692216251141E-005   40.923514244403023        40.925793210707724     
  5.66376841981742858E-005   40.923714282173393        40.925993211949503     
  5.82537307489541719E-005   40.923920002338534        40.926198894546538     
  5.99158880560486993E-005   40.924131565452015        40.926410419022929     
  6.16254718005234070E-005   40.924349136560267        40.926627950394767     
  6.33838352038531801E-005   40.924572885325503        40.926851658293081     
  6.51923700990650372E-005   40.924802986152017        40.927081717090090     
  6.70525080324439613E-005   40.925039618315630        40.927318306028660     
  6.89657213966737219E-005   40.925282966096610        40.927561609355152     
  7.09335245963097177E-005   40.925533218915994        40.927811816455758     
  7.29574752465063733E-005   40.925790571475389        40.928069121996238     
  7.50391754059476581E-005   40.926055223900441        40.928333726065404     
  7.71802728449573104E-005   40.926327381887923        40.928605834322141     
  7.93824623497916919E-005   40.926607256856613        40.928885658146299     
  8.16474870641483851E-005   40.926895066102027        40.929173414793340     
  8.39771398689520993E-005   40.927191032954994        40.929469327552937     
  8.63732648015098833E-005   40.927495386944372        40.929773625911636     
  8.88377585151595671E-005   40.927808363963756        40.930086545719504     
  9.13725717805661505E-005   40.928130206442361        40.930408329361043     
  9.39797110298547206E-005   40.928461163520254        40.930739225930324     
  9.66612399448025269E-005   40.928801491227802        40.931079491410451     
  9.94192810903467500E-005   40.929151452669736        40.931429388857552     
  1.02256017594701363E-004   40.929511318213528        40.931789188589150     
  1.05173694877412938E-004   40.929881365682583        40.932159168377282     
  1.08174622426722913E-004   40.930261880553971        40.932539613646234     
  1.11261175627643807E-004   40.930653156161029        40.932930817675079     
  1.14435797642195821E-004   40.931055493900821        40.933333081805095     
  1.17701001343292356E-004   40.931469203446575        40.933746715652163     
  1.21059371303805283E-004   40.931894602965087        40.934172037324146     
  1.24513565842384265E-004   40.932332019339391        40.934609373643490     
  1.28066319127649684E-004   40.932781788396525        40.935059060374961     
  1.31720443342424451E-004   40.933244255140686        40.935521442458750     
  1.35478830909718085E-004   40.933719773991726        40.935996874248922     
  1.39344456782225040E-004   40.934208709029100        40.936485719757307     
  1.43320380797149215E-004   40.934711434241436        40.936988352903057     
  1.47409750098218901E-004   40.935228333781652        40.937505157767646     
  1.51615801626809276E-004   40.935759802227793        40.938036528855733     
  1.55941864684144371E-004   40.936306244849682        40.938582871361682     
  1.60391363566606037E-004   40.936868077881357        40.939144601442024     
  1.64967820276237066E-004   40.937445728799446        40.939722146493708     
  1.69674857308582444E-004   40.938039636607513        40.940315945438414     
  1.74516200520076964E-004   40.938650252126401        40.940926449012863     
  1.79495682077247928E-004   40.939278038290723        40.941554120065213     
  1.84617243490067286E-004   40.939923470451397        40.942199433857532     
  1.89884938731855270E-004   40.940587036684434        40.942862878374555     
  1.95302937448203897E-004   40.941269238105882        40.943544954638533     
  2.00875528257460877E-004   40.941970589193019        40.944246177030379     
  2.06607122145387238E-004   40.942691618111837        40.944967073617072     
  2.12502255956673438E-004   40.943432867050745        40.945708186485298     
  2.18565595986080873E-004   40.944194892560638        40.946470072081432     
  2.24801941672048123E-004   40.944978265901113        40.947253301557716     
  2.31216229395687792E-004   40.945783573393086        40.948058461124759     
  2.37813536388180937E-004   40.946611416777557        40.948886152410253     
  2.44599084749660002E-004   40.947462413580567        40.949736992823880     
  2.51578245582763783E-004   40.948337197484392        40.950611615928317     
  2.58756543244135833E-004   40.949236418704658        40.951510671816436     
  2.66139659717229448E-004   40.950160744373648        40.952434827494365     
