           1  2.00000000000000016E-005  8.00000000000000220E-015
           2  2.05706612385935037E-005  8.70451857952340884E-015
           3  2.11576051896486567E-005  9.47108046265852355E-015
           4  2.17612964488085151E-005  1.03051494819215294E-014
           5  2.23822128680523850E-005  1.12126706412689923E-014
           6  2.30208459339396945E-005  1.22001124903753224E-014
           7  2.36777011566463038E-005  1.32745132305934457E-014
           8  2.43532984701012298E-005  1.44435308812287373E-014
           9  2.50481726435404902E-005  1.57154978636969535E-014
          10  2.57628737048038230E-005  1.70994803926263150E-014
          11  2.64979673757093843E-005  1.86053430972264863E-014
          12  2.72540355198510107E-005  2.02438193335269429E-014
          13  2.80316766031724826E-005  2.20265876886500468E-014
          14  2.88315061676834260E-005  2.39663552224194814E-014
          15  2.96541573186917457E-005  2.60769480396260245E-014
          16  3.05002812259383016E-005  2.83734098385238911E-014
          17  3.13705476390305045E-005  3.08721091379829276E-014
          18  3.22656454175827855E-005  3.35908559475808453E-014
          19  3.31862830764836103E-005  3.65490287122264676E-014
          20  3.41331893467206418E-005  3.97677124361387079E-014
          21  3.51071137522079445E-005  4.32698489706891633E-014
          22  3.61088272030718422E-005  4.70804005373169518E-014
          23  3.71391226058650269E-005  5.12265276510598995E-014
          24  3.81988154911919653E-005  5.57377827128900339E-014
          25  3.92887446592423775E-005  6.06463206507237298E-014
          26  4.04097728437437191E-005  6.59871281104947919E-014
          27  4.15627873948583665E-005  7.17982728308991667E-014
          28  4.27487009815657803E-005  7.81211749792815678E-014
          29  4.39684523140859557E-005  8.50009023826694129E-014
          30  4.52230068869157310E-005  9.24864917582751393E-014
          31  4.65133577430662225E-005  1.00631298233105560E-013
          32  4.78405262601062624E-005  1.09493375643953531E-013
          33  4.92055629586341168E-005  1.19135890328441120E-013
          34  5.06095483338173466E-005  1.29627571356497288E-013
          35  5.20535937106590435E-005  1.41043200411390889E-013
          36  5.35388421236674249E-005  1.53464144812049423E-013
          37  5.50664692216251141E-005  1.66978937475894257E-013
          38  5.66376841981742858E-005  1.81683907955999830E-013
          39  5.82537307489541719E-005  1.97683869050427600E-013
          40  5.99158880560486993E-005  2.15092863877689916E-013
          41  6.16254718005234070E-005  2.34034978743281268E-013
          42  6.33838352038531801E-005  2.54645227591157052E-013
          43  6.51923700990650372E-005  2.77070514344274091E-013
          44  6.70525080324439613E-005  3.01470679993480102E-013
          45  6.89657213966737219E-005  3.28019641898100377E-013
          46  7.09335245963097177E-005  3.56906633418828454E-013
          47  7.29574752465063733E-005  3.88337552718668012E-013
          48  7.50391754059476581E-005  4.22536430345786723E-013
          49  7.71802728449573104E-005  4.59747026058799700E-013
          50  7.93824623497916919E-005  5.00234566276181671E-013
          51  8.16474870641483851E-005  5.44287634533856789E-013
          52  8.39771398689520993E-005  5.92220228425600691E-013
          53  8.63732648015098833E-005  6.44373997687529453E-013
          54  8.88377585151595671E-005  7.01120679379108533E-013
          55  9.13725717805661505E-005  7.62864747517940829E-013
          56  9.39797110298547206E-005  8.30046296054168408E-013
          57  9.66612399448025269E-005  9.03144175733511712E-013
          58  9.94192810903467500E-005  9.82679407207587847E-013
          59  1.02256017594701363E-004  1.06921889471918621E-012
          60  1.05173694877412938E-004  1.16337946683258033E-012
          61  1.08174622426722913E-004  1.26583227301002879E-012
          62  1.11261175627643807E-004  1.37730756737201719E-012
          63  1.14435797642195821E-004  1.49859991373848875E-012
          64  1.17701001343292356E-004  1.63057384905110589E-012
          65  1.21059371303805283E-004  1.77417004554379319E-012
          66  1.24513565842384265E-004  1.93041201558372852E-012
          67  1.28066319127649684E-004  2.10041340697297371E-012
          68  1.31720443342424451E-004  2.28538594070953862E-012
          69  1.35478830909718085E-004  2.48664804778596889E-012
          70  1.39344456782225040E-004  2.70563426658607118E-012
          71  1.43320380797149215E-004  2.94390546786170590E-012
          72  1.47409750098218901E-004  3.20315998017034678E-012
          73  1.51615801626809276E-004  3.48524569507232420E-012
          74  1.55941864684144371E-004  3.79217323837012800E-012
          75  1.60391363566606037E-004  4.12613030127052527E-012
          76  1.64967820276237066E-004  4.48949723361797659E-012
          77  1.69674857308582444E-004  4.88486401034332663E-012
          78  1.74516200520076964E-004  5.31504869205983404E-012
          79  1.79495682077247928E-004  5.78311751138830185E-012
          80  1.84617243490067286E-004  6.29240672818082770E-012
          81  1.89884938731855270E-004  6.84654640942101211E-012
          82  1.95302937448203897E-004  7.44948630329681384E-012
          83  2.00875528257460877E-004  8.10552399186902245E-012
          84  2.06607122145387238E-004  8.81933552299958335E-012
          85  2.12502255956673438E-004  9.59600873987507111E-012
          86  2.18565595986080873E-004  1.04410795456889442E-011
          87  2.24801941672048123E-004  1.13605713619664119E-011
          88  2.31216229395687792E-004  1.23610380617797576E-011
          89  2.37813536388180937E-004  1.34496106838697415E-011
          90  2.44599084749660002E-004  1.46340482606375956E-011
          91  2.51578245582763783E-004  1.59227931222952463E-011
          92  2.58756543244135833E-004  1.73250310713658191E-011
          93  2.66139659717229448E-004  1.88507568564405193E-011
          94  2.73733439109883725E-004  2.05108454118705771E-011
          95  2.81543892280228963E-004  2.23171293711699776E-011
          96  2.89577201594582454E-004  2.42824834066220603E-011
          97  2.97839725821102703E-004  2.64209159962388257E-011
          98  3.06338005163073711E-004  2.87476692721610132E-011
          99  3.15078766435804736E-004  3.12793276621899333E-011
         100  3.24068928391243224E-004  3.40339360988166067E-011
         101  3.33315607194513896E-004  3.70311286383076510E-011
         102  3.42826122056722274E-004  4.02922684066088062E-011
         103  3.52608001028477077E-004  4.38405998695587853E-011
         104  3.62668986958721473E-004  4.77014145127532120E-011
         105  3.73017043623587229E-004  5.19022311119759872E-011
         106  3.83660362030123405E-004  5.64729918791141209E-011
         107  3.94607366899890296E-004  6.14462758816278313E-011
         108  4.05866723337550996E-004  6.68575312567688614E-011
         109  4.17447343689735623E-004  7.27453278757014162E-011
         110  4.29358394599613094E-004  7.91516322584455687E-011
         111  4.41609304262749740E-004  8.61221066991554617E-011
         112  4.54209769889999423E-004  9.37064347338119435E-011
         113  4.67169765383334320E-004  1.01958675270170494E-010
         114  4.80499549230688769E-004  1.10937647904099090E-010
         115  4.94209672626068786E-004  1.20707352168731932E-010
         116  5.08310987821352918E-004  1.31337423704725313E-010
         117  5.22814656716393748E-004  1.42903630603064796E-010
         118  5.37732159694224608E-004  1.55488413458216060E-010
         119  5.53075304708357815E-004  1.69181472980957341E-010
         120  5.68856236629375128E-004  1.84080409359234869E-010
         121  5.85087446858203086E-004  2.00291417924216884E-010
         122  6.01781783213683813E-004  2.17930046080054312E-010
         123  6.18952460102269847E-004  2.37122016892527756E-010
         124  6.36613068977892800E-004  2.58004125206884034E-010
         125  6.54777589100279675E-004  2.80725212682125883E-010
         126  6.73460398600240996E-004  3.05447228691527689E-010
         127  6.92676285860685417E-004  3.32346384651167307E-010
         128  7.12440461222365478E-004  3.61614410004189520E-010
         129  7.32768569023629609E-004  3.93459918813107965E-010
         130  7.53676699983700234E-004  4.28109896700808741E-010
         131  7.75181403939288055E-004  4.65811318738754039E-010
         132  7.97299702944620384E-004  5.06832909814223334E-010
         133  8.20049104745250554E-004  5.51467060023976753E-010
         134  8.43447616636321530E-004  6.00031908746732216E-010
         135  8.67513759716242484E-004  6.52873612249102941E-010
         136  8.92266583547071082E-004  7.10368810987859073E-010
         137  9.17725681233199394E-004  7.72927314194721651E-010
         138  9.43911204930279637E-004  8.40995020878635316E-010
         139  9.70843881796669200E-004  9.15057098065593623E-010
         140  9.98545030400019729E-004  9.95641438929591572E-010
         141  1.02703657759199295E-003  1.08332242546325659E-009
         142  1.05634107586446654E-003  1.17872502250740867E-009
         143  1.08648172120096704E-003  1.28252923232061095E-009
         144  1.11748237143745387E-003  1.39547494143957987E-009
         145  1.14936756514699896E-003  1.51836719437752034E-009
         146  1.18216254106329839E-003  1.65208193174974514E-009
         147  1.21589325805839974E-003  1.79757223372632317E-009
         148  1.25058641569045356E-003  1.95587511331326740E-009
         149  1.28626947533775965E-003  2.12811890788284796E-009
         150  1.32297068193582283E-003  2.31553132163766485E-009
         151  1.36071908633464238E-003  2.51944817633293151E-009
         152  1.39954456829391991E-003  2.74132293262954784E-009
         153  1.43947786013439078E-003  2.98273704994343684E-009
         154  1.48055057106400031E-003  3.24541125863317719E-009
         155  1.52279521219818542E-003  3.53121782487086828E-009
         156  1.56624522229404923E-003  3.84219389561658997E-009
         157  1.61093499421882322E-003  4.18055601881575441E-009
         158  1.65689990217354971E-003  4.54871594231501765E-009
         159  1.70417632969353913E-003  4.94929780410691450E-009
         160  1.75280169844777142E-003  5.38515683643038109E-009
         161  1.80281449786002146E-003  5.85939971704446904E-009
         162  1.85425431557517759E-003  6.37540671273347172E-009
         163  1.90716186879485191E-003  6.93685577287584927E-009
         164  1.96157903650708877E-003  7.54774874480898602E-009
         165  2.01754889263569808E-003  8.21243989784553923E-009
         166  2.07511574013542017E-003  8.93566695925197904E-009
         167  2.13432514605994784E-003  9.72258488340528831E-009
         168  2.19522397763053951E-003  1.05788025948243474E-008
         169  2.25786043933377725E-003  1.15104229669698387E-008
         170  2.32228411107785176E-003  1.25240863217702435E-008
         171  2.38854598743753685E-003  1.36270177599255106E-008
         172  2.45669851801896951E-003  1.48270786593458907E-008
         173  2.52679564897614591E-003  1.61328227087914155E-008
         174  2.59889286571201618E-003  1.75535568761040084E-008
         175  2.67304723679796579E-003  1.90994077455959792E-008
         176  2.74931745914646936E-003  2.07813936974291928E-008
         177  2.82776390447263314E-003  2.26115034434578937E-008
         178  2.90844866708145052E-003  2.46027814793170868E-008
         179  2.99143561301856709E-003  2.67694210618337607E-008
         180  3.07679043062345902E-003  2.91268653744770776E-008
         181  3.16458068252507049E-003  3.16919176019266132E-008
         182  3.25487585912101213E-003  3.44828606983368959E-008
         183  3.34774743358271648E-003  3.75195877029738768E-008
         184  3.44326891843004359E-003  4.08237435320742771E-008
         185  3.54151592372013366E-003  4.44188792575798937E-008
         186  3.64256621689656784E-003  4.83306199724012669E-008
         187  3.74649978434621984E-003  5.25868474387064814E-008
         188  3.85339889471248602E-003  5.72178988210979801E-008
         189  3.96334816401505870E-003  6.22567829211922199E-008
         190  4.07643462262776562E-003  6.77394154548592125E-008
         191  4.19274778416747155E-003  7.37048750491094156E-008
         192  4.31237971634863045E-003  8.01956817833030418E-008
         193  4.43542511385948152E-003  8.72581002600385771E-008
         194  4.56198137331767072E-003  9.49424693659277736E-008
         195  4.69214867036456870E-003  1.03303561072693816E-007
         196  4.82603003895931953E-003  1.12400970836024006E-007
         197  4.96373145293541908E-003  1.22299542374830009E-007
         198  5.10536190988430168E-003  1.33069829858614774E-007
         199  5.25103351743243501E-003  1.44788600797291379E-007
         200  5.40086158198013581E-003  1.57539383217902698E-007
         201  5.55496469997237251E-003  1.71413061028360977E-007
         202  5.71346485177384473E-003  1.86508521811793626E-007
         203  5.87648749822252976E-003  2.02933361668775519E-007
         204  6.04416167993827597E-003  2.20804652131375107E-007
         205  6.21662011946492402E-003  2.40249774615344685E-007
         206  6.39399932632688222E-003  2.61407328358197533E-007
         207  6.57643970508326250E-003  2.84428118314687578E-007
         208  6.76408566646517859E-003  3.09476230051135139E-007
         209  6.95708574168405706E-003  3.36730199300120719E-007
         210  7.15559270000158936E-003  3.66384284511815322E-007
         211  7.35976366965426614E-003  3.98649851472310894E-007
         212  7.56976026222827905E-003  4.33756879858121186E-007
         213  7.78574870058323237E-003  4.71955602465139864E-007
         214  8.00789995042586189E-003  5.13518288795996769E-007
         215  8.23638985563800684E-003  5.58741185718727834E-007
         216  8.47139927746587418E-003  6.07946629029200708E-007
         217  8.71311423768081350E-003  6.61485340967912926E-007
         218  8.96172606582488693E-003  7.19738930067195065E-007
         219  9.21743155065785254E-003  7.83122611147024838E-007
         220  9.48043309592531622E-003  8.52088164846770803E-007
         221  9.75093888057149485E-003  9.27127157787590109E-007
         222  1.00291630235233194E-002  1.00877444631785126E-006
         223  1.03153257531763097E-002  1.09761198881526916E-006
         224  1.06096535817164616E-002  1.19427299371876857E-006
         225  1.09123794844159794E-002  1.29944643285600883E-006
         226  1.12237430840449372E-002  1.41388195223631827E-006
         227  1.15439908405447558E-002  1.53839521531173318E-006
         228  1.18733762461136136E-002  1.67387371679135824E-006
         229  1.22121600258583048E-002  1.82128310844828431E-006
         230  1.25606103441712261E-002  1.98167408200753120E-006
         231  1.29190030169959811E-002  2.15618985817431816E-006
         232  1.32876217301495896E-002  2.34607433518228789E-006
         233  1.36667582638740331E-002  2.55268095494214996E-006
         234  1.40567127237950507E-002  2.77748234998618766E-006
         235  1.44577937784707497E-002  3.02208083996914026E-006
         236  1.48703189037183263E-002  3.28821985254163494E-006
         237  1.52946146339121430E-002  3.57779635000079999E-006
         238  1.57310168204520748E-002  3.89287435029162577E-006
         239  1.61798708976067795E-002  4.23569963873293392E-006
         240  1.66415321559423429E-002  4.60871577532892721E-006
         241  1.71163660235525289E-002  5.01458151176166196E-006
         242  1.76047483553135424E-002  5.45618974220799721E-006
         243  1.81070657303920510E-002  5.93668812305681946E-006
         244  1.86237157582420133E-002  6.45950150849799070E-006
         245  1.91551073933325967E-002  7.02835636189752787E-006
         246  1.97016612588561367E-002  7.64730731695607605E-006
         247  2.02638099796725625E-002  8.32076607797118564E-006
         248  2.08419985247537271E-002  9.05353286519603552E-006
         249  2.14366845593987297E-002  9.85083062942809535E-006
         250  2.20483388074989399E-002  1.07183422796993545E-005
         251  2.26774454241397694E-002  1.16622511894167936E-005
         252  2.33245023788335830E-002  1.26892852696684390E-005
         253  2.39900218496876989E-002  1.38067649238377067E-005
         254  2.46745306288190941E-002  1.50226552253321698E-005
         255  2.53785705393368352E-002  1.63456226903347472E-005
         256  2.61026988642223678E-002  1.77850970502372889E-005
         257  2.68474887874468847E-002  1.93513384640521767E-005
         258  2.76135298476753686E-002  2.10555106498735258E-005
         259  2.84014284049160272E-002  2.29097604566471469E-005
         260  2.92118081204847044E-002  2.49273044434144044E-005
         261  3.00453104506642824E-002  2.71225230831421380E-005
         262  3.09025951544494026E-002  2.95110632625954076E-005
         263  3.17843408157789872E-002  3.21099498088440566E-005
         264  3.26912453806695105E-002  3.49377068373308953E-005
         265  3.36240267096743414E-002  3.80144897864360373E-005
         266  3.45834231461065247E-002  4.13622290796418946E-005
         267  3.55701941004745517E-002  4.50047864392808222E-005
         268  3.65851206515939581E-002  4.89681249660253777E-005
         269  3.76290061648505286E-002  5.32804941963990115E-005
         270  3.87026769281043348E-002  5.79726314573430319E-005
         271  3.98069828057381128E-002  6.30779809530380569E-005
         272  4.09427979113677551E-002  6.86329321455679439E-005
         273  4.21110212997469965E-002  7.46770791285332513E-005
         274  4.33125776784145378E-002  8.12535028423571248E-005
         275  4.45484181396466131E-002  8.84090781428319947E-005
         276  4.58195209132941789E-002  9.61948079116020335E-005
         277  4.71268921411012454E-002  1.04666186590028141E-004
         278  4.84715666731164105E-002  1.13883595727595489E-004
         279  4.98546088868288204E-002  1.23912734364223459E-004
         280  5.12771135296764477E-002  1.34825087314116533E-004
         281  5.27402065855936894E-002  1.46698434688949153E-004
         282  5.42450461662842484E-002  1.59617406292119496E-004
         283  5.57928234279249299E-002  1.73674084835636391E-004
         284  5.73847635140253484E-002  1.88968662279190254E-004
         285  5.90221265251907948E-002  2.05610153969611967E-004
         286  6.07062085165551366E-002  2.23717175670893942E-004
         287  6.24383425236737788E-002  2.43418789023224842E-004
         288  6.42198996176880366E-002  2.64855421457218718E-004
         289  6.60522899905970490E-002  2.88179867120232883E-004
         290  6.79369640714956313E-002  3.13558375949081947E-004
         291  6.98754136746617266E-002  3.41171838651746170E-004
         292  7.18691731804025347E-002  3.71217076044286123E-004
         293  7.39198207495935095E-002  4.03908241932980291E-004
         294  7.60289795728721490E-002  4.39478349541032873E-004
         295  7.81983191554747742E-002  4.78180932359772862E-004
         296  8.04295566387344535E-002  5.20291851262433898E-004
         297  8.27244581592837674E-002  5.66111260761060424E-004
         298  8.50848402470414517E-002  6.15965748421509448E-004
         299  8.75125712630867997E-002  6.70210662685633766E-004
         300  9.00095728785615806E-002  7.29232645692724779E-004
         301  9.25778215957691886E-002  7.93452389153416677E-004
         302  9.52193503126756990E-002  8.63327632919144499E-004
         303  9.79362499320507174E-002  9.39356427620082488E-004
         304  0.10073067101652206       1.02208068462671781E-003
         305  0.10360482549085423       1.11209003863815934E-003
         306  0.10656098839279776       1.21002605042858850E-003
         307  0.10960149967389686       1.31658677970787250E-003
         308  0.11272876605167743       1.43253176069025874E-003
         309  0.11594526291468582       1.55868741583571786E-003
         310  0.11925353628188304       1.69595294635141772E-003
         311  0.12265620481794676       1.84530674143917211E-003
         312  0.12615596190607617       2.00781335197213482E-003
