   0.0000200000       0.0006076061
   0.0000205707       0.0006249376
   0.0000211576       0.0006427633
   0.0000217613       0.0006610973
   0.0000223822       0.0006799541
   0.0000230208       0.0006993486
   0.0000236777       0.0007192961
   0.0000243533       0.0007398123
   0.0000250482       0.0007609135
   0.0000257629       0.0007826163
   0.0000264980       0.0008049378
   0.0000272540       0.0008278958
   0.0000280317       0.0008515082
   0.0000288315       0.0008757939
   0.0000296542       0.0009007718
   0.0000305003       0.0009264619
   0.0000313705       0.0009528842
   0.0000322656       0.0009800598
   0.0000331863       0.0010080099
   0.0000341332       0.0010367568
   0.0000351071       0.0010663231
   0.0000361088       0.0010967321
   0.0000371391       0.0011280078
   0.0000381988       0.0011601748
   0.0000392887       0.0011932587
   0.0000404098       0.0012272854
   0.0000415628       0.0012622817
   0.0000427487       0.0012982754
   0.0000439685       0.0013352947
   0.0000452230       0.0013733689
   0.0000465134       0.0014125280
   0.0000478405       0.0014528028
   0.0000492056       0.0014942251
   0.0000506095       0.0015368276
   0.0000520536       0.0015806437
   0.0000535388       0.0016257081
   0.0000550665       0.0016720562
   0.0000566377       0.0017197246
   0.0000582537       0.0017687507
   0.0000599159       0.0018191732
   0.0000616255       0.0018710318
   0.0000633838       0.0019243673
   0.0000651924       0.0019792217
   0.0000670525       0.0020356382
   0.0000689657       0.0020936610
   0.0000709335       0.0021533360
   0.0000729575       0.0022147101
   0.0000750392       0.0022778314
   0.0000771803       0.0023427496
   0.0000793825       0.0024095158
   0.0000816475       0.0024781825
   0.0000839771       0.0025488035
   0.0000863733       0.0026214344
   0.0000888378       0.0026961323
   0.0000913726       0.0027729557
   0.0000939797       0.0028519651
   0.0000966612       0.0029332224
   0.0000994193       0.0030167914
   0.0001022560       0.0031027376
   0.0001051737       0.0031911285
   0.0001081746       0.0032820334
   0.0001112612       0.0033755235
   0.0001144358       0.0034716721
   0.0001177010       0.0035705546
   0.0001210594       0.0036722484
   0.0001245136       0.0037768332
   0.0001280663       0.0038843907
   0.0001317204       0.0039950052
   0.0001354788       0.0041087632
   0.0001393445       0.0042257537
   0.0001433204       0.0043460681
   0.0001474098       0.0044698004
   0.0001516158       0.0045970473
   0.0001559419       0.0047279082
   0.0001603914       0.0048624852
   0.0001649678       0.0050008833
   0.0001696749       0.0051432105
   0.0001745162       0.0052895777
   0.0001794957       0.0054400990
   0.0001846172       0.0055948916
   0.0001898849       0.0057540761
   0.0001953029       0.0059177763
   0.0002008755       0.0060861195
   0.0002066071       0.0062592367
   0.0002125023       0.0064372623
   0.0002185656       0.0066203346
   0.0002248019       0.0068085956
   0.0002312162       0.0070021915
   0.0002378135       0.0072012723
   0.0002445991       0.0074059923
   0.0002515782       0.0076165100
   0.0002587565       0.0078329883
   0.0002661397       0.0080555946
   0.0002737334       0.0082845009
   0.0002815439       0.0085198840
   0.0002895772       0.0087619257
   0.0002978397       0.0090108124
   0.0003063380       0.0092667361
   0.0003150788       0.0095298938
   0.0003240689       0.0098004879
   0.0003333156       0.0100787265
   0.0003428261       0.0103648233
   0.0003526080       0.0106589978
   0.0003626690       0.0109614755
   0.0003730170       0.0112724882
   0.0003836604       0.0115922740
   0.0003946074       0.0119210772
   0.0004058667       0.0122591490
   0.0004174473       0.0126067473
   0.0004293584       0.0129641371
   0.0004416093       0.0133315905
   0.0004542098       0.0137093868
   0.0004671698       0.0140978131
   0.0004804995       0.0144971639
   0.0004942097       0.0149077419
   0.0005083110       0.0153298578
   0.0005228147       0.0157638306
   0.0005377322       0.0162099878
   0.0005530753       0.0166686656
   0.0005688562       0.0171402093
   0.0005850874       0.0176249731
   0.0006017818       0.0181233208
   0.0006189525       0.0186356258
   0.0006366131       0.0191622711
   0.0006547776       0.0197036499
   0.0006734604       0.0202601659
   0.0006926763       0.0208322330
   0.0007124405       0.0214202762
   0.0007327686       0.0220247314
   0.0007536767       0.0226460456
   0.0007751814       0.0232846778
   0.0007972997       0.0239410985
   0.0008200491       0.0246157902
   0.0008434476       0.0253092481
   0.0008675138       0.0260219796
   0.0008922666       0.0267545054
   0.0009177257       0.0275073590
   0.0009439112       0.0282810876
   0.0009708439       0.0290762520
   0.0009985450       0.0298934271
   0.0010270366       0.0307332020
   0.0010563411       0.0315961806
   0.0010864817       0.0324829813
   0.0011174824       0.0333942382
   0.0011493676       0.0343306003
   0.0011821625       0.0352927329
   0.0012158933       0.0362813169
   0.0012505864       0.0372970498
   0.0012862695       0.0383406458
   0.0013229707       0.0394128358
   0.0013607191       0.0405143681
   0.0013995446       0.0416460085
   0.0014394779       0.0428085404
   0.0014805506       0.0440027655
   0.0015227952       0.0452295038
   0.0015662452       0.0464895939
   0.0016109350       0.0477838932
   0.0016568999       0.0491132782
   0.0017041763       0.0504786451
   0.0017528017       0.0518809094
   0.0018028145       0.0533210065
   0.0018542543       0.0547998921
   0.0019071619       0.0563185418
   0.0019615790       0.0578779520
   0.0020175489       0.0594791396
   0.0020751157       0.0611231422
   0.0021343251       0.0628110185
   0.0021952240       0.0645438481
   0.0022578604       0.0663227320
   0.0023222841       0.0681487921
   0.0023885460       0.0700231717
   0.0024566985       0.0719470354
   0.0025267956       0.0739215690
   0.0025988929       0.0759479795
   0.0026730472       0.0780274952
   0.0027493175       0.0801613651
   0.0028277639       0.0823508593
   0.0029084487       0.0845972683
   0.0029914356       0.0869019030
   0.0030767904       0.0892660946
   0.0031645807       0.0916911936
   0.0032548759       0.0941785700
   0.0033477474       0.0967296125
   0.0034432689       0.0993457279
   0.0035415159       0.1020283407
   0.0036425662       0.1047788922
   0.0037464998       0.1075988399
   0.0038533989       0.1104896562
   0.0039633482       0.1134528281
   0.0040764346       0.1164898555
   0.0041927478       0.1196022503
   0.0043123797       0.1227915354
   0.0044354251       0.1260592427
   0.0045619814       0.1294069121
   0.0046921487       0.1328360894
   0.0048260300       0.1363483250
   0.0049637315       0.1399451716
   0.0051053619       0.1436281823
   0.0052510335       0.1473989082
   0.0054008616       0.1512588961
   0.0055549647       0.1552096858
   0.0057134649       0.1592528073
   0.0058764875       0.1633897779
   0.0060441617       0.1676220990
   0.0062166201       0.1719512525
   0.0063939993       0.1763786974
   0.0065764397       0.1809058655
   0.0067640857       0.1855341577
   0.0069570857       0.1902649394
   0.0071555927       0.1950995356
   0.0073597637       0.2000392261
   0.0075697603       0.2050852402
   0.0077857487       0.2102387511
   0.0080079000       0.2155008697
   0.0082363899       0.2208726387
   0.0084713993       0.2263550257
   0.0087131142       0.2319489160
   0.0089617261       0.2376551057
   0.0092174316       0.2434742933
   0.0094804331       0.2494070719
   0.0097509389       0.2554539202
   0.0100291630       0.2616151937
   0.0103153258       0.2678911148
   0.0106096536       0.2742817629
   0.0109123795       0.2807870640
   0.0112237431       0.2874067792
   0.0115439908       0.2941404937
   0.0118733762       0.3009876044
   0.0122121600       0.3079473070
   0.0125606103       0.3150185834
   0.0129190030       0.3222001875
   0.0132876217       0.3294906311
   0.0136667583       0.3368881687
   0.0140567127       0.3443907823
   0.0144577938       0.3519961653
   0.0148703189       0.3597017057
   0.0152946146       0.3675044685
   0.0157310168       0.3754011787
   0.0161798709       0.3833882019
   0.0166415322       0.3914615258
   0.0171163660       0.3996167403
   0.0176047484       0.4078490177
   0.0181070657       0.4161530914
   0.0186237158       0.4245232352
   0.0191551074       0.4329532413
   0.0197016613       0.4414363979
   0.0202638100       0.4499654671
   0.0208419985       0.4585326613
   0.0214366846       0.4671296203
   0.0220483388       0.4757473874
   0.0226774454       0.4843763856
   0.0233245024       0.4930063936
   0.0239900218       0.5016265217
   0.0246745306       0.5102251878
   0.0253785705       0.5187900934
   0.0261026989       0.5273081995
   0.0268474888       0.5357657040
   0.0276135298       0.5441480180
   0.0284014284       0.5524397434
   0.0292118081       0.5606246520
   0.0300453105       0.5686856638
   0.0309025952       0.5766048283
   0.0317843408       0.5843633052
   0.0326912454       0.5919413482
   0.0336240267       0.5993182891
   0.0345834231       0.6064725252
   0.0355701941       0.6133815072
   0.0365851207       0.6200217314
   0.0376290062       0.6263687325
   0.0387026769       0.6323970816
   0.0398069828       0.6380803852
   0.0409427979       0.6433912900
   0.0421110213       0.6483014895
   0.0433125777       0.6527817367
   0.0445484181       0.6568018602
   0.0458195209       0.6603307858
